provinsi,daerah,jenis,tahun,peng,rata_pengeluaran,variasi_pengeluaran,cluster
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2014,1099131.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2015,1181244.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2016,1236588.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2011,373301.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2012,380306.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2013,440803.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2014,456699.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2015,470450.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2016,531127.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2017,612237.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2018,626241.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2019,628902.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2020,675978.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2021,701228.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2022,727960.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2011,326116.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2012,371527.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2013,373123.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2014,423726.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2015,485707.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2016,516120.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2017,545568.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2018,600227.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2019,621460.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2020,659478.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2021,682572.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2022,679758.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2011,699417.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2012,751833.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2013,813926.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2014,880425.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2015,956156.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2016,1047247.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2017,1157805.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2018,1226468.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2019,1250362.0,600794.1290322581,273894.0547755607,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2020,1335456.0,600794.1290322581,273894.0547755607,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2007,189162.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2008,208312.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2009,223957.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2010,287859.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2011,344627.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2012,369123.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2013,358763.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2014,427166.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2015,496104.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2016,549413.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2017,586914.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2018,624762.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2019,666051.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2020,719141.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2021,679889.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2022,753173.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2007,176611.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2008,183431.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2009,186531.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2010,222434.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2011,297235.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2012,294535.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2013,352471.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2014,368901.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2015,487665.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2016,506964.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2017,513099.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2018,597805.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2019,642661.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2020,675241.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2021,691251.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2022,711736.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2007,365773.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2008,391743.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2009,410488.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2010,510293.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2011,641861.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2012,663658.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2013,711234.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2014,796067.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2015,983770.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2016,1056377.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2017,1100014.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2018,1222567.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2019,1308712.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2021,1371141.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2007,250671.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2008,281603.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2009,370349.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2010,427256.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2011,442723.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2012,500364.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2013,549820.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2014,570864.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2015,580661.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2016,609280.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2017,702593.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2018,741670.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2019,752592.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2020,824955.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2021,762309.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2022,840814.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2007,356808.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2008,421310.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2009,494474.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2010,538227.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2011,605591.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2012,623081.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2013,732971.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2014,760951.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2015,736387.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2016,821085.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2017,916652.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2018,986254.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2019,1014134.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2020,1103204.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2021,1115032.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2022,1107670.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2007,607479.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2008,702914.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2009,864823.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2010,965483.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2011,1048314.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2012,1123445.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2013,1282792.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2014,1331815.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERKOTAAN,TOTAL,2015,1317048.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2011,405490.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2012,450614.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2013,477325.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2014,516036.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2015,549351.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2016,587920.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2017,663534.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2018,702905.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2019,724422.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2020,790469.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2021,736465.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2022,813447.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2011,488554.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2012,498538.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2013,588592.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2014,611364.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2015,644291.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2016,709006.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2017,780393.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2018,857449.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2019,893217.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2020,963725.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2021,982145.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2022,984037.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,TOTAL,2011,894044.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,TOTAL,2012,949152.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,TOTAL,2013,1065917.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,TOTAL,2014,1127400.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,TOTAL,2015,1193642.0,680850.6239316239,292660.22339683416,1
KALIMANTAN TIMUR,PERDESAANPERKOTAAN,TOTAL,2016,1296926.0,680850.6239316239,292660.22339683416,1
KALIMANTAN UTARA,PERDESAAN,MAKANAN,2015,478792.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,MAKANAN,2016,501077.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,MAKANAN,2017,555546.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,MAKANAN,2018,633018.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,MAKANAN,2019,684701.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,MAKANAN,2020,710231.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,MAKANAN,2021,684166.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,MAKANAN,2022,750264.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2015,419632.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2016,476942.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2017,455187.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2018,611783.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2019,565355.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2020,607935.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2021,612962.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2022,659571.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,TOTAL,2015,898424.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,TOTAL,2016,978020.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,TOTAL,2017,1010733.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,TOTAL,2018,1244803.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,TOTAL,2019,1250056.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,TOTAL,2020,1318166.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAAN,TOTAL,2021,1297128.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2015,536894.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2016,586024.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2017,750225.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2018,699406.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2019,738912.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2020,765815.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2021,779047.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2022,762995.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2015,623024.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2016,707551.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2017,771073.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2018,837431.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2019,848855.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2020,928045.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2021,934656.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2022,896808.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,TOTAL,2015,1159918.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERKOTAAN,TOTAL,2016,1293576.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2015,511272.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2016,549467.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2017,667279.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2018,671612.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2019,717752.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2020,743893.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2021,742833.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2022,758431.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2015,533332.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2016,608307.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2017,636486.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2018,742960.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2019,738194.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2020,801795.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2021,811875.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2022,811754.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,TOTAL,2015,1044605.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,TOTAL,2016,1157774.0,776302.2166666667,233257.10905053516,3
KALIMANTAN UTARA,PERDESAANPERKOTAAN,TOTAL,2017,1303765.0,776302.2166666667,233257.10905053516,3
SULAWESI UTARA,PERDESAAN,MAKANAN,2007,173409.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2008,180823.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2009,205324.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2010,251796.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2011,288344.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2012,305395.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2013,326454.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2014,362670.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2015,398016.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2016,431923.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2017,524354.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2018,508962.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2019,529171.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2020,546762.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2021,569783.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,MAKANAN,2022,630299.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2007,117019.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2008,129713.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2009,158939.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2010,184840.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2011,230399.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2012,245537.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2013,276767.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2014,284181.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2015,288894.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2016,356481.0,564074.5348837209,288055.55113155494,0
SULAWESI UTARA,PERDESAAN,NONMAKANAN,2017,373710.0,564074.5348837209,288055.55113155494,0
